,experiment_name,step,sequence_size,checkpoint_path,psnr,ssim,lpips,num_rays_per_sec,fps
82,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,83000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000083000.ckpt,13.567338943481445,0.6267999410629272,0.4193827211856842,90517.7265625,0.09821801632642746
83,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,84000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000084000.ckpt,13.2516508102417,0.6120535135269165,0.42382439970970154,90258.2265625,0.09793644398450851
84,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,85000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000085000.ckpt,13.272049903869629,0.6353394389152527,0.41830089688301086,90786.9375,0.09851013123989105
85,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,86000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000086000.ckpt,13.251778602600098,0.6430131793022156,0.41581791639328003,90742.109375,0.09846148639917374
86,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,87000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000087000.ckpt,13.175341606140137,0.636250913143158,0.4175175726413727,89635.1953125,0.09726040810346603
87,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,88000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000088000.ckpt,13.114227294921875,0.6272016763687134,0.41962891817092896,90384.6875,0.09807366132736206
88,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,89000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000089000.ckpt,13.035158157348633,0.6124151349067688,0.42017197608947754,90004.46875,0.0976611003279686
89,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,90000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000090000.ckpt,12.903761863708496,0.6178939342498779,0.417076051235199,89606.0859375,0.09722882509231567
90,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,91000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000091000.ckpt,13.03876781463623,0.6239020228385925,0.4177311658859253,90846.9921875,0.09857529401779175
91,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,92000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000092000.ckpt,12.956605911254883,0.6167725920677185,0.415755033493042,90942.4765625,0.09867890179157257
92,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,93000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000093000.ckpt,13.129700660705566,0.6258137226104736,0.41994866728782654,92364.140625,0.10022150725126266
93,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,94000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000094000.ckpt,13.345376014709473,0.5947136282920837,0.42199498414993286,91309.15625,0.0990767776966095
94,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,95000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000095000.ckpt,12.75859260559082,0.5955541729927063,0.42315638065338135,91690.359375,0.09949041157960892
95,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,96000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000096000.ckpt,12.75100040435791,0.6034688949584961,0.4213946759700775,91767.25,0.09957383573055267
96,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,97000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000097000.ckpt,12.786931991577148,0.5991318225860596,0.42023664712905884,91644.5,0.09944064915180206
97,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,98000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000098000.ckpt,12.69746208190918,0.5960002541542053,0.4186320900917053,92617.1484375,0.10049603134393692
98,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,99000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000099000.ckpt,12.556303024291992,0.584346354007721,0.41937342286109924,92749.5625,0.1006397157907486
99,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,99999,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000099999.ckpt,12.631550788879395,0.5862478613853455,0.4198128283023834,92439.0078125,0.10030274093151093
100,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,1000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000001000.ckpt,16.229019165039062,0.6897130608558655,0.4182973802089691,96164.0078125,0.10434462875127792
101,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,2000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000002000.ckpt,16.414854049682617,0.6798127293586731,0.40941277146339417,94903.0546875,0.10297638922929764
102,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,3000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000003000.ckpt,16.483694076538086,0.6809142231941223,0.39652153849601746,94340.21875,0.10236568003892899
103,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,4000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000004000.ckpt,16.533496856689453,0.6857550144195557,0.3896227180957794,94814.7109375,0.10288053750991821
104,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,5000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000005000.ckpt,16.81268882751465,0.6910731196403503,0.38485583662986755,94550.7109375,0.10259408503770828
105,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,6000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000006000.ckpt,17.023496627807617,0.6883572936058044,0.3807399570941925,94817.8046875,0.10288390517234802
106,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,8000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000008000.ckpt,17.166606903076172,0.6869469285011292,0.37785449624061584,94816.3671875,0.10288234800100327
107,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,10000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000010000.ckpt,17.179073333740234,0.6873175501823425,0.37787750363349915,94578.6171875,0.10262436419725418
108,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,11000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000011000.ckpt,17.408056259155273,0.692183792591095,0.37099209427833557,94331.90625,0.10235666483640671
109,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,12000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000012000.ckpt,17.295686721801758,0.6898776888847351,0.3758910596370697,93741.53125,0.10171607881784439
110,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,15000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000015000.ckpt,17.359764099121094,0.6878119111061096,0.37578320503234863,93325.4296875,0.10126456618309021
111,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,16000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000016000.ckpt,17.397537231445312,0.6900355219841003,0.36994966864585876,94297.6953125,0.10231953859329224
112,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,18000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000018000.ckpt,17.442949295043945,0.6873893737792969,0.3726149797439575,94827.8828125,0.1028948426246643
113,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,19000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000019000.ckpt,17.519847869873047,0.6889341473579407,0.3679323196411133,95305.9453125,0.10341357439756393
114,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,21000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000021000.ckpt,17.59911346435547,0.6893908381462097,0.3678916394710541,95435.7265625,0.10355439782142639
115,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,22000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000022000.ckpt,17.512861251831055,0.685966968536377,0.37071165442466736,95017.8671875,0.1031009778380394
116,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,23000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000023000.ckpt,17.550880432128906,0.6866621971130371,0.3663504123687744,94816.21875,0.10288218408823013
117,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,24000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000024000.ckpt,17.609460830688477,0.6871110796928406,0.3646961450576782,95313.7890625,0.10342208296060562
118,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,25000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000025000.ckpt,17.491926193237305,0.6870942115783691,0.3646472692489624,95665.5859375,0.10380380600690842
119,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,26000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000026000.ckpt,17.52975845336914,0.6895838379859924,0.3636610805988312,95140.8203125,0.10323441028594971
120,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,29000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000029000.ckpt,17.420507431030273,0.6865575909614563,0.36350885033607483,95330.6875,0.10344041138887405
121,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,30000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000030000.ckpt,17.373573303222656,0.6896273493766785,0.36350440979003906,95415.0234375,0.10353193432092667
122,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,32000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000032000.ckpt,17.458587646484375,0.6883328557014465,0.360990971326828,95458.7421875,0.10357936471700668
123,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,33000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000033000.ckpt,17.26253890991211,0.6849887371063232,0.3687969148159027,95286.78125,0.10339277982711792
124,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,34000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000034000.ckpt,17.421350479125977,0.6934097409248352,0.3650040328502655,95479.1640625,0.10360152274370193
125,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,35000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000035000.ckpt,17.51918601989746,0.690060555934906,0.3650822341442108,95474.4921875,0.10359644889831543
126,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,39000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000039000.ckpt,17.794780731201172,0.6935021281242371,0.35722407698631287,95343.0234375,0.10345379263162613
127,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,41000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000041000.ckpt,17.782554626464844,0.6935544610023499,0.3536020815372467,95800.8359375,0.10395056009292603
128,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,44000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000044000.ckpt,17.767179489135742,0.6923406720161438,0.35753169655799866,95917.9609375,0.10407764464616776
129,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,45000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000045000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,101335.4453125,0.10995599627494812
130,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,50000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000050000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100482.6484375,0.10903065651655197
131,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,51000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000051000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100878.84375,0.10946055501699448
132,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,52000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000052000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100661.78125,0.10922502726316452
133,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,53000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000053000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100474.7265625,0.10902205109596252
134,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,55000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000055000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100460.34375,0.10900644212961197
135,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,57000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000057000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100770.6171875,0.10934311151504517
136,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,58000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000058000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100779.4609375,0.1093527153134346
137,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,60000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000060000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100955.9765625,0.10954425483942032
138,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,62000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000062000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100585.9765625,0.10914278030395508
139,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,63000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000063000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100483.7734375,0.10903187841176987
140,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,65000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000065000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100727.8984375,0.1092967689037323
141,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,66000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000066000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100780.25,0.10935356467962265
142,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,68000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000068000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100547.7109375,0.10910125821828842
143,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,69000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000069000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100989.8671875,0.10958101600408554
144,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,70000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000070000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100525.6015625,0.10907725244760513
145,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,71000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000071000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100509.1015625,0.10905934125185013
146,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,72000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000072000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100624.0859375,0.10918412357568741
147,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,75000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000075000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100832.9140625,0.10941071063280106
148,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,76000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000076000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100917.34375,0.10950232297182083
149,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,77000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000077000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100784.65625,0.10935834795236588
150,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,78000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000078000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100581.9140625,0.1091383695602417
151,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,79000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000079000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100509.53125,0.10905981808900833
152,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,81000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000081000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100403.9296875,0.10894522815942764
153,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,82000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000082000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100298.8203125,0.10883119702339172
154,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,83000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000083000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100877.3203125,0.10945890098810196
155,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,88000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000088000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100713.0703125,0.10928068310022354
156,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,91000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000091000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100892.7890625,0.10947569459676743
157,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,92000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000092000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100684.3125,0.10924947261810303
158,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,93000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000093000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100491.3359375,0.10904007405042648
159,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,95000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000095000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100810.7890625,0.10938671231269836
160,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,96000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000096000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100603.7109375,0.10916201025247574
161,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,98000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000098000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100665.125,0.10922864824533463
162,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,99000,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000099000.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100653.40625,0.10921593755483627
163,2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto,99999,36,models/2023-01-24-13-36-24-mc_80-specimen_rgb_n_36-nerfacto/step-000099999.ckpt,12.207552909851074,0.42767250537872314,0.6224696040153503,100569.2734375,0.10912465304136276
